0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-2.461458305258928,-1.6287899565498747,2.171866319743183,-0.3791720326760236,-0.31003000976169426,-0.14462442761610703,-0.33491859282000724,1.1229780100014835,-0.7523601414874843,0.9281150883446031,1.5011858415207529,0.3773950010704918,0.1645156574790447,-1.0031176068620435,-0.5862102847716436,0.40920650571504436,-2.1838169046496927,0.19569247809741763,-1.0982856560382783,-0.3028169782889061
-0.6493328704761653,-1.161459235109641,1.0941304461729064,-1.036581674681289,0.8481261051464172,0.3767106748130081,-1.1680107390625056,0.2681640870791153,1.0042365520629006,-1.1884072941372312,0.08173655093187338,0.11609312690814799,0.2166753144786388,-0.10574265296953894,-0.4444207782116015,-1.8071229597905922,0.01954140322491582,-0.9765908575440998,0.7302077721970878,-1.7020345277685502
-1.5748085043870648,1.473939587995485,0.1702040981562562,1.1184773310961773,0.9461996503619562,-0.2922832374161506,0.4281621338334674,0.9183081113377395,1.8488630126906387,0.3041245418899565,-0.2886879991247259,0.32535374135918804,0.320400411238966,1.5214550658552528,-0.8168790010550763,0.17832769863176712,0.8647726742090763,0.8301883578503575,-0.1636762653479471,-1.8738257245412462
-0.6785084339674142,-1.0871195242711287,-1.1213108245444154,0.17244259023562836,0.2213833414352686,-0.11380627611235834,-1.2201084474582686,0.4437772669021966,-0.5931170600363781,-0.6632754969310596,-0.6143175136951697,-0.5194187784009877,-0.4420035178260002,0.41065082340796316,0.5194812211400731,1.2929577725084547,-0.3999667561972424,0.2625794653880858,-0.2607998235596725,-0.6576803754443734
-0.535726454824722,1.5163920086609357,0.24024914549481804,-0.959696758534824,1.3158678767555045,0.4302194151032185,-0.5462378974994515,2.061924846173745,-1.5820322014321442,0.45701816666581907,-2.565524318566424,1.1073247882443646,1.4969635949793978,-0.37927087630387174,-1.3427046190271263,-0.5893701784533322,0.6499627667437093,-1.063616918242433,0.2872338652285165,0.4774753923875131
0.2559882522325915,1.087122727292341,-1.2366438468265544,1.0798353049457183,-0.5973362417287391,-0.26693676121158755,-0.889120424101192,-0.009865796443255314,0.903588906222004,-2.1076733252612705,-0.15979202871016987,-0.6652083369096716,1.0139280064727105,-0.8334090891364397,1.1060967636491972,-1.6628907613266541,0.9531898989495536,0.7716532144885677,-0.026493558559416874,-1.2823550531439225
-0.6809921130368424,1.8573032097366817,0.1369034628652567,0.8444622600478824,0.12884207118776714,-0.11835984140973663,-0.3522729551585244,-0.18824024287029908,0.8729951058108817,1.1897574875238872,-0.2313453182674428,1.7968569881518668,1.2842859270957423,0.7969152108042031,-0.8617960781454203,-1.6445392399639902,1.446665920449747,0.42648634370513905,-0.5763220513633593,-0.32472780361471487
1.2653700244430302,1.8225605201405823,0.34528361427775556,-2.923527197320741,-1.6776660502868588,1.1406878774225373,-0.6835049695666114,0.2020820167094355,0.4551932647594667,-0.311813466046498,-0.004412072586786385,-1.0924495441533135,-0.49826373194313284,0.3700503342171647,-0.3627469011602512,-0.8585432796404042,0.6620080890782952,-2.907490090499022,3.0073462823929495,3.333940060876855
1.5358487864492574,-0.43200056371629736,-0.4802695638909243,0.00544357211888391,0.5916565578619933,-0.23008577007728997,-0.5458703562255319,2.7201636046650313,-0.7941138206426526,-0.88342420520619,0.3118682672917973,1.3403455081292428,-1.5769618855481664,0.9375573674165146,-0.430071137311829,-0.413265124411268,-1.7697098126975286,0.45171347058470124,0.45195778827056776,-1.5876234464589638
-0.1807031172663617,-0.19254291332687742,-0.9293463752589799,-0.7509412906248929,1.4228958458420924,0.333206746291471,-0.11565604271189475,-0.5716142203543373,1.2730032031889376,0.6816135547411676,0.6333422007970914,0.7672880907373563,0.05669075006090829,-1.357315008160057,-0.9475713241017467,1.942000650345184,0.4819695220551782,-0.8255406301126943,0.5545630122040582,0.1868144292583363
